"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.114898208E0,2.499801636E-2,2.242337036E-1,9.805209961E0,9.807805465E0
2.124929208E0,6.541397095E-2,2.345622253E-1,9.826765137E0,9.829781863E0
2.134961208E0,1.085243225E-1,2.119592285E-1,9.859097900E0,9.861973213E0
2.144992208E0,1.234931946E-1,2.086660767E-1,9.902058563E0,9.905026799E0
2.155023208E0,1.423539734E-1,1.959425354E-1,9.921967163E0,9.924922696E0
2.165054208E0,1.336720276E-1,2.180964661E-1,9.918973389E0,9.922271281E0
2.175085208E0,1.079255676E-1,2.514770508E-1,9.900711365E0,9.904492625E0
2.185117208E0,8.891510010E-2,2.730322266E-1,9.874815216E0,9.878989222E0
2.195148208E0,9.026229858E-2,2.811154175E-1,9.885443115E0,9.889851300E0
2.205179208E0,9.714797974E-2,2.845582581E-1,9.853709106E0,9.858295709E0
2.215210208E0,1.068777466E-1,2.839595032E-1,9.855655060E0,9.860324158E0
2.225242208E0,1.187031555E-1,2.841091919E-1,9.866432648E0,9.871236076E0
2.235273208E0,1.124162292E-1,2.649490356E-1,9.872420197E0,9.876614599E0
2.245304208E0,1.010398865E-1,2.450404358E-1,9.864187317E0,9.867747732E0
2.255335208E0,1.029858398E-1,2.272274780E-1,9.840087433E0,9.843249418E0
2.265366208E0,8.277786255E-2,2.148033142E-1,9.813143463E0,9.815843177E0
2.275398208E0,6.301895142E-2,2.032772827E-1,9.812993774E0,9.815301313E0
2.285429208E0,5.343887329E-2,1.649569702E-1,9.823172607E0,9.824702875E0
2.295460208E0,6.825805664E-2,1.499880981E-1,9.852810974E0,9.854188941E0
2.305491208E0,7.155120850E-2,1.326242065E-1,9.857601013E0,9.858752786E0
2.315522208E0,8.292755127E-2,1.357676697E-1,9.869127045E0,9.870409235E0
2.325554208E0,1.125659180E-1,1.504371643E-1,9.843979340E0,9.845772274E0
2.335585208E0,9.774673462E-2,1.526824951E-1,9.825717316E0,9.827389640E0
2.345616208E0,9.744735718E-2,1.718426514E-1,9.830806732E0,9.832791409E0
2.355647208E0,1.118174744E-1,1.787283325E-1,9.830956421E0,9.833216723E0
2.365679208E0,1.070274353E-1,1.800755310E-1,9.834698639E0,9.836929368E0
2.375710208E0,1.019380188E-1,1.989363098E-1,9.870174866E0,9.872705753E0
2.385741208E0,9.999206543E-2,2.091151428E-1,9.891430664E0,9.894146155E0
2.395772208E0,7.634124756E-2,2.285746765E-1,9.882748718E0,9.885686450E0
2.405803208E0,5.957611084E-2,2.547702026E-1,9.869725800E0,9.873193229E0
2.415835208E0,4.460723877E-2,2.688409424E-1,9.845925293E0,9.849695941E0
2.425866208E0,3.802093506E-2,2.724334717E-1,9.828112335E0,9.831961028E0
2.435897208E0,4.520599365E-2,2.805166626E-1,9.839638367E0,9.843739958E0
2.445928208E0,5.343887329E-2,2.480342102E-1,9.847571869E0,9.850839984E0
2.455959208E0,6.795867920E-2,2.266287231E-1,9.883646851E0,9.886478343E0
2.465991208E0,9.535171509E-2,2.142045593E-1,9.917476501E0,9.920247764E0
2.476022208E0,1.137634277E-1,2.104623413E-1,9.876461792E0,9.879358989E0
2.486053208E0,1.196012878E-1,2.198927307E-1,9.865235138E0,9.868410288E0
2.496084208E0,1.255888367E-1,2.466870117E-1,9.851763153E0,9.855651387E0
2.506115208E0,1.091230774E-1,2.415975952E-1,9.839338989E0,9.842909579E0
2.516147208E0,1.276844788E-1,2.091151428E-1,9.903106384E0,9.906136912E0
2.526178208E0,1.519340515E-1,1.893562317E-1,9.963730316E0,9.966687592E0
2.536209208E0,1.540296936E-1,1.651066589E-1,9.851912842E0,9.854500089E0
2.546240208E0,8.247848511E-2,1.471440125E-1,9.755812683E0,9.757270887E0
2.556272208E0,3.472778320E-2,1.296304321E-1,9.770332489E0,9.771254117E0
2.566303208E0,4.370910645E-2,1.203497314E-1,9.836345215E0,9.837178545E0
2.576334208E0,4.565505981E-2,1.169068909E-1,9.861193542E0,9.861992176E0
2.586365208E0,9.190887451E-2,1.529818726E-1,9.829908600E0,9.831528557E0
2.596396208E0,1.137634277E-1,2.068698120E-1,9.763596497E0,9.766450419E0
2.606428208E0,1.386117554E-1,2.871029663E-1,9.774224396E0,9.779422471E0
2.616459208E0,1.486408997E-1,3.257226562E-1,9.806108093E0,9.812642116E0
2.626490208E0,1.703457642E-1,3.608995056E-1,9.873018951E0,9.881081386E0
2.636521208E0,1.598675537E-1,3.622467041E-1,9.920619965E0,9.928518560E0
2.646552208E0,1.416055298E-1,3.110531616E-1,9.975855103E0,9.981707831E0
2.656584208E0,1.242416382E-1,2.746788025E-1,9.991123352E0,9.995670576E0
2.666615208E0,6.601272583E-2,2.231858826E-1,9.995464325E0,9.998173668E0
2.676646208E0,3.098556519E-2,1.749861145E-1,9.963131561E0,9.964716291E0
2.686677208E0,1.332229614E-2,1.570234680E-1,9.885443115E0,9.886699117E0
2.696709208E0,3.143463135E-2,1.709445190E-1,9.811945953E0,9.813485291E0
2.706740208E0,6.511459351E-2,1.930984497E-1,9.763446808E0,9.765573229E0
2.716770792E0,1.040336609E-1,2.438429260E-1,9.754764862E0,9.758366661E0
2.726801792E0,1.556762695E-1,2.520758057E-1,9.741592255E0,9.746096499E0
2.736832792E0,1.703457642E-1,2.628533936E-1,9.795779572E0,9.800786040E0
2.746864792E0,1.799258423E-1,2.556683350E-1,9.818681946E0,9.823657911E0
2.756895792E0,1.574725342E-1,2.305206299E-1,9.818981323E0,9.822949231E0
2.766926792E0,1.293310547E-1,2.137554932E-1,9.863588562E0,9.866752113E0
2.776957792E0,1.134640503E-1,1.808239746E-1,9.897118835E0,9.899420824E0
2.786988792E0,1.016386414E-1,1.779798889E-1,9.923913116E0,9.926029357E0
2.797020792E0,8.906478882E-2,1.847158813E-1,9.878707123E0,9.880835335E0
2.807051792E0,9.026229858E-2,2.139051819E-1,9.857151947E0,9.859885761E0
2.817082792E0,8.217910767E-2,2.201921082E-1,9.840686188E0,9.843492399E0
2.827113792E0,1.028361511E-1,2.354603577E-1,9.843530273E0,9.846883014E0
2.837144792E0,1.297801208E-1,2.438429260E-1,9.835746460E0,9.839624519E0
2.847176792E0,1.356179810E-1,2.240840149E-1,9.846374359E0,9.849857557E0
2.857207792E0,1.353186035E-1,2.056723022E-1,9.878108368E0,9.881175899E0
2.867238792E0,1.532812500E-1,2.076182556E-1,9.905202026E0,9.908563350E0
2.877269792E0,1.103205872E-1,2.067201233E-1,9.885592804E0,9.888369377E0
2.887300792E0,8.981323242E-2,2.189945984E-1,9.858798523E0,9.861639487E0
2.897332792E0,8.771759033E-2,2.432441711E-1,9.868827667E0,9.872214626E0
2.907363792E0,1.104702759E-1,2.736309814E-1,9.867630157E0,9.872041457E0
2.917394792E0,1.588197327E-1,2.938389587E-1,9.850266266E0,9.855927686E0
2.927425792E0,1.514849854E-1,3.230282593E-1,9.851613464E0,9.858071962E0
2.937457792E0,1.634600830E-1,3.252735901E-1,9.872719574E0,9.879428824E0
2.947488792E0,1.450483704E-1,3.129991150E-1,9.894574127E0,9.900586075E0
2.957519792E0,1.251397705E-1,2.888992310E-1,9.893376617E0,9.898384900E0
2.967550792E0,9.011260986E-2,2.366578674E-1,9.878856812E0,9.882101959E0
2.977581792E0,7.858657837E-2,1.981878662E-1,9.858798523E0,9.861103518E0
2.987613792E0,6.541397095E-2,1.589694214E-1,9.852960663E0,9.854460111E0
2.997644792E0,6.391708374E-2,1.218466187E-1,9.877659302E0,9.878617579E0
3.007675792E0,7.529342651E-2,1.026864624E-1,9.876910858E0,9.877731607E0
3.017706792E0,9.340576172E-2,1.098715210E-1,9.855056305E0,9.856111361E0
3.027737792E0,1.239422607E-1,1.181044006E-1,9.846374359E0,9.847862629E0
3.037769792E0,1.399589539E-1,1.431024170E-1,9.824819183E0,9.826858033E0
3.047800792E0,1.185534668E-1,1.654060364E-1,9.803563385E0,9.805675353E0
3.057831792E0,1.234931946E-1,1.645079041E-1,9.827962646E0,9.830115116E0
3.067862792E0,1.302291870E-1,1.874102783E-1,9.830207977E0,9.832856713E0
3.077893792E0,1.330732727E-1,2.055226135E-1,9.826166382E0,9.829216337E0
3.087925792E0,1.182540894E-1,2.055226135E-1,9.838291168E0,9.841148139E0
3.097956792E0,8.891510010E-2,2.142045593E-1,9.866282959E0,9.869008507E0
3.107987792E0,6.571334839E-2,2.314187622E-1,9.886490936E0,9.889417370E0
3.118018792E0,6.496490479E-2,2.481838989E-1,9.876312103E0,9.879643538E0
3.128050792E0,8.307723999E-2,2.613565063E-1,9.841284943E0,9.845105300E0
3.138081792E0,7.484436035E-2,2.610571289E-1,9.813442841E0,9.817199850E0
3.148112792E0,8.247848511E-2,2.424957275E-1,9.804611206E0,9.807956351E0
3.158143792E0,9.310638428E-2,2.082170105E-1,9.845027161E0,9.847668908E0
3.168174792E0,1.154100037E-1,1.983375549E-1,9.874964905E0,9.877630745E0
3.178206792E0,1.528321838E-1,2.143542480E-1,9.898765411E0,9.902265503E0
3.188237792E0,1.598675537E-1,2.116598511E-1,9.890682220E0,9.894238339E0
3.198268792E0,1.519340515E-1,2.351609802E-1,9.876162415E0,9.880129993E0
3.208299792E0,1.525328064E-1,2.417472839E-1,9.871522064E0,9.875659769E0
